sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
vpbank_2023_s728_0,vpbank_2023,vpbank,2023,Nâng cao trải nghiệm khách hàng,Nâng cao trải nghiệm khách hàng,,,heading_like,S_product,0.9,llm_weak_agree,,
viettinbank_2021_s997_0,viettinbank_2021,viettinbank,2021,"QUẢN TRỊ CHI PHÍ HIỆU QUẢ, TIẾP TỤC KIỂM SOÁT TỐC ĐỘ TĂNG CỦA CHI PHÍ THẤP Ể Ị ỆỤ HƠN TỐC ĐỘ TĂNG THU NHẬP; KIỂM SOÁT TỶ LỆ CIR.","- y Chú trọng ưu tiên ngân sách cho các chi phí hoạt động góp phần thúc đẩy HĐKD của các đơn vị, tập trung các chi phí hỗ trợ chuyển đổi số của Ngân hàng và các chi phí để nâng cao chất lượng dịch vụ, vị thế, hình ảnh nhận diện thương hiệu của VietinBank.",,"- y Đẩy mạnh ứng dụng CNTT, nâng cao tỷ lệ tự động hóa, nâng cao chất lượng nhân sự, cải cách thủ tục, quy trình, hồ sơ, giảm thời gian tác nghiệp, ưu tiên nguồn lực chăm sóc, tìm kiếm khách hàng.",bullet_like,S_product,0.8,llm_weak_agree,,
bsc_2021_s970_1,bsc_2021,bsc,2021,Trách nhiệm vì cộng đồng và xã hội,"Chính vì vậy, BSC nhận thức được rằng, việc hoàn thành các trách nhiệm xã hội của doanh nghiệp và chung tay vì cộng đồng đóng vai trò quan trọng và mang ý nghĩa như là một chiến lược để phát triển bền vững trong thời đại mới.",Đại dịch COVID-19 đã kích hoạt hơn nữa trách nhiệm của cộng đồng vì sự an toàn và phát triển của mỗi cá nhân gắn chặt với sự an toàn của cả cộng đồng.,"Trong năm 2021, BSC tiếp tục phát huy ý thức trách nhiệm với xã hội thông qua các hoạt động thực tiễn, bao gồm hoạt động giáo dục, nhân đạo và thay đổi hướng đến bảo vệ môi trường và phát triển bền vững.",paragraph,S_community,0.9,llm_weak_agree,,
vib_2018_s190_0,vib_2018,vib,2018,Đánh giá chung về kết quả kinh doanh năm 2018,"Nhờ có sự thay đổi này, trong khi doanh thu tăng 49% thì chi phí chỉ tăng 15%.",,"Mức tăng thấp so với sự tăng trưởng ấn tượng của doanh thu dẫn đến tỷ lệ chi phí hoạt động trong tổng thu nhập hoạt động (CIR) giảm xuống còn 44,2% trong năm 2018 từ mức 62% trong năm 2017.",kpi_like,Non_ESG,0.9,llm,,
vpbank_2020_s1864_29,vpbank_2020,vpbank,2020,MỤC LỤC. DANH MỤC CÁC CHỦ ĐỀ TRỌNG YẾU VÀ MỤC LỤC TIÊU CHUẨN GRI,KHÔNG PHÂN BIỆT ĐỐI XỬ | GRI 406.,"SỰ ĐA DẠNG VÀ CƠ HỘI BÌNH ĐẲNG |
| 4.12 | 405-1 | Sự đa dạng của cấp quản lý và nhân viên | Trang 60-61 |
| 4.13 | 405-2 | Tỷ lệ lương cơ bản và thù lao của phụ nữ so 
 với nam giới | Trang 60-61 |
| GRI 406.",KHÔNG PHÂN BIỆT ĐỐI XỬ | GRI 406.,table_like,S_labor,0.9,llm,,
vietcombank_2023_s1024_2,vietcombank_2023,vietcombank,2023,TIÊU CHUẨN KINH TẾ,"Với vai trò là ngân hàng thương mại tiên phong, Vietcombank luôn xác định tăng trưởng phải gắn liền với yếu tố bền vững, cũng như cấp tín dụng cho các dự án xanh là một trong những nhiệm vụ trọng tâm của ngân hàng.","Trong đó, các lĩnh vực năng lượng tái tạo, đầu tư vào công trình xanh, phương tiện giao thông điện và nông nghiệp sạch đang là các xu hướng thị trường nhằm hiện thực hóa các cam kết mạnh mẽ của Chính phủ Việt Nam tại COP 26.","Trong thời gian qua, Vietcombank đã tập trung mở rộng tín dụng xanh cho nền kinh tế, đặc biệt đối với các dự án năng lượng tái tạo, nông nghiệp xanh và xử lý môi trường.",kpi_like,E,0.9,llm,,
shb_2023_s682_0,shb_2023,shb,2023,"Chính sách tiền lương và chế độ đãi ngộ, chế độ phúc lợi","Chi tiết các chính sách và thay đổi chính sách đối với người lao động, Quý vị vui lòng xem mục Phát triển bền vững – Chính sách liên quan đến người lao động, trang 121.",,,paragraph,S_labor,0.95,llm_weak_agree,,
bsc_2022_s876_0,bsc_2022,bsc,2022,4.4. Chế độ lương thưởng và chính sách phúc lợi toàn diện,"Không chỉ chú trọng mục tiêu về lợi nhuận, mục tiêu về thu nhập của người lao động cũng được công ty quan tâm và xây dựng hợp lý để đảm bảo tính cạnh tranh trên thị trường.",,,paragraph,S_labor,0.9,llm_weak_agree,,
mbbank_2021_s826_0,mbbank_2021,mbbank,2021,729 T,Thị phần một số công ty tăng trưởng mạnh: MIC TOP 5 về doanh thu bán mới (tăng 1 bậc so với 2020); Mcredit TOP 3 quy mô tín dụng (tăng 1 bậc); MBAL kênh đại lý TOP 9 (tăng 3 bậc so với 2020).,,,paragraph,Non_ESG,0.9,llm,,
shb_2022_s706_0,shb_2022,shb,2022,3.6.1. ĐÁNH GIÁ LIÊN QUAN ĐẾN CÁC CHỈ TIÊU MÔI TRƯỜNG,ĐÁNH GIÁ LIÊN QUAN ĐẾN CÁC CHỈ TIÊU MÔI TRƯỜNG,,,heading_like,E,1.0,llm_weak_agree,,
vib_2015_s3269_0,vib_2015,vib,2015,Quản trị rủi ro và tạo lập Bảng cân đối tài sản vững mạnh,• Chất lượng vốn chủ sở hữu tốt với hệ số an toàn vốn nằm,,,paragraph,G,0.9,llm_weak_agree,,
vietcombank_2023_s789_0,vietcombank_2023,vietcombank,2023,Trình độ chuyên môn,"- Chứng chỉ sau đại học về Kinh tế học ứng dụng và Chính sách công (chương trình học bổng Fulbright)
- Cử nhân Kinh tế ngành Kế toán - Học viên Tài chính",,,bullet_like,Non_ESG,0.9,llm,,
techcombank_2024_s1893_0,techcombank_2024,techcombank,2024,Quy trình Đánh giá và Lựa chọn Dự án Xanh,Quy trình Đánh giá và Lựa chọn Dự án Xanh,,,heading_like,E,0.9,llm,,
techcombank_2024_s336_0,techcombank_2024,techcombank,2024,2016,"Tiên phong trên thị trường với thêm một sản phẩm đột phá đầu tiên được ra mắt – Techcombank Sinh lời tự động – tăng số dư CASA lên 231 nghìn tỷ đồng, mức cao nhất trong lịch sử và giúp Ngân hàng củng cố thế mạnh về chi phí vốn thấp.",,,kpi_like,S_product,0.9,llm,,
mbbank_2022_s1580_0,mbbank_2022,mbbank,2022,Thúc đẩy tăng trưởng bền vững,"MB xây dựng bộ Chỉ tiêu thống kê dư nợ tín dụng xanh phù hợp tình hình triển khai thực tế và mẫu biểu báo cáo theo Công văn số 9050/NHNN-TD ngày 03/11/2017 và bộ tiêu chí phân chia ngành kinh tế theo hệ thống ngành kinh tế Việt Nam phù hợp với quy định Pháp luật, phân loại các ngành/lĩnh vực xanh để cấp tín dụng.",,,paragraph,E,0.9,llm_weak_agree,,
techcombank_2024_s1145_1,techcombank_2024,techcombank,2024,5. Tái định hình hiệu quả quản lý,"Đặc biệt, các cố vấn đóng vai trò thúc đẩy văn hóa lãnh đạo, khuyến khích người tham gia ưu tiên phát triển nhân viên hơn là chỉ đơn thuần giao phó nhiệm vụ.","Nhằm nâng cao hiệu quả quản lý hàng ngày, Techcombank đã thiết kế lại chương trình đào tạo dành cho quản lý, đặt trọng tâm vào các cuộc trao đổi ý nghĩa và quy trình đánh giá hiệu suất cũng như đánh giá giữa kỳ thân thiện và thực sự hữu ích hơn.",,paragraph,S_labor,0.9,llm,,
mbbank_2022_s507_3,mbbank_2022,mbbank,2022,Hiệp lực tập đoàn,Các tiêu chuẩn về môi trường được áp dụng trong chính sách tín dụng của Ngân hàng trong năm qua và đẩy mạnh hơn trong giai đoạn 5 năm tiếp theo.,"MB đã và đang nỗ lực nghiên cứu các tiêu chí về phát triển bền vững, biến đổi khí hậu và tăng trưởng xanh trong các chương trình, dự án vay vốn tín dụng.",,kpi_like,E,0.9,llm_weak_agree,,
techcombank_2022_s1305_2,techcombank_2022,techcombank,2022,"Đạo đức ứng xử, tham nhũng và hối lộ, tuân thủ quy định","Qua sáng kiến này, thông điệp chúng tôi muốn đưa ra là ""Mỗi Techcomer là một đại sứ tuân thủ"".","Năm 2022 chúng tôi đã triển khai trên toàn Ngân hàng sáng kiến ""Làm đúng điều đúng – Hãy lên tiếng"", theo đó yêu cầu nhân viên Techcombank lên tiếng nếu họ chứng kiến hành vi vi phạm tuân thủ hoặc thấy trước những rủi ro tuân thủ tiềm ẩn.",,paragraph,G,0.9,llm_weak_agree,,
vietcombank_2023_s1743_0,vietcombank_2023,vietcombank,2023,Đối chiếu thuế suất thực tế,Đối chiếu thuế suất thực tế,,,heading_like,Non_ESG,0.9,llm,,
viettinbank_2023_s1986_8,viettinbank_2023,viettinbank,2023,7 - ĐÁNH GIÁ QUẢN TRỊ CÔNG TY THEO THẺ ĐIỂM QUẢN TRỊ CÔNG TY ASEAN,"Cấu trúc HĐQT | | |
| | Bộ quy tắc đạo đức hoặc ứng xử | | |
| E.2.1 | Chi tiết của Bộ quy tắc đạo đức hoặc ứng xử 
 có được công bố công khai?",Cấu trúc HĐQT | E.2.,"| v | VietinBank có Sổ tay văn hóa doanh nghiệp 
 VietinBank quy định chuẩn mực đạo đức 
 nghề nghiệp của CBNV trong hệ thống và 
 đã được công bố công khai trên website 
 VietinBank |
| E.2.2 | Công ty có công bố việc tất cả TV HĐQT, Ban 
 TGĐ và nhân viên phải tuân thủ bộ quy tắc?",table_like,G,0.9,llm,,
bidv_2021_s1493_0,bidv_2021,bidv,2021,XÂY NHÀ CHO NGƯỜI NGHÈO,XÂY NHÀ CHO NGƯỜI NGHÈO,,,heading_like,S_community,0.9,llm,,
techcombank_2024_s1782_1,techcombank_2024,techcombank,2024,Trao quyền cho khách hàng với các giải pháp bền vững và lấy khách hàng làm trọng tâm,"Bằng cách tích hợp yếu tố bền vững vào sản phẩm và dịch vụ, chúng tôi không chỉ hỗ trợ Việt Nam chuyển đổi sang nền kinh tế phát thải carbon thấp mà còn nâng cao trải nghiệm khách hàng nhờ vào chuyển đổi số.","Chúng tôi cam kết trao quyền cho khách hàng thông qua các giải pháp tài chính bền vững và lấy khách hàng làm trọng tâm, giúp họ đạt được các mục tiêu phát triển bền vững thông qua các lựa chọn tài trợ vốn phù hợp, đầu tư xanh và chính sách cho vay có trách nhiệm.",,paragraph,S_product,0.9,llm_weak_agree,,
vietcombank_2020_s912_0,vietcombank_2020,vietcombank,2020,Năm kết thúc ngày 31 tháng 12 năm 2019,"| | Phương tiện 
 vận chuyển
 VND | Thiết bị 
 văn phòng
 VND | Tổng cộng
 VND |
|------------------------|-----------------|----------------|-----------------|
| Nguyên giá | | | |
| Số dư đầu năm | 9.198.712.095 | 42.134.428.116 | 51.333.140.211 |
| Mua trong năm | 1.387.557.540 | 1.607.811.834 | 2.995.369.374 |
| Thanh lý trong năm | (2.256.203.895) | (323.463.490) | (2.579.667.385) |
| Số dư cuối năm | 8.330.065.740 | 43.418.776.460 | 51.748.842.200 |
| Giá trị hao mòn lũy kế | | | |
| Số dư đầu năm | 6.492.701.744 | 37.580.389.661 | 44.073.091.405 |
| Khấu hao trong năm | 1.067.549.801 | 2.548.787.329 | 3.616.337.130 |
| Thanh lý trong năm | (2.256.203.895) | (323.463.490) | (2.579.667.385) |
| Số dư cuối năm | 5.304.047.650 | 39.805.713.500 | 45.109.761.150 |
| Giá trị còn lại | | | |
| Số dư đầu năm | 2.706.010.351 | 4.554.038.455 | 7.260.048.806 |
| Số dư cuối năm | 3.026.018.090 | 3.613.062.960 | 6.639.081.050 |",,,table_like,Non_ESG,0.9,llm,,
bsc_2023_s310_2,bsc_2023,bsc,2023,Chính sách tài khóa,"Năm 2024 là năm gần cuối cùng trong Kế hoạch đầu tư công trung hạn 2021-2025, có thuận lợi khi nhiều dự án đã hoàn thiện thủ tục đầu tư nên giải ngân đầu tư công trong năm 2024 có thể được đẩy mạnh thuận lợi hơn.","Điều này tiếp tục được phản ánh trong kế hoạch dự chi cho Ngân sách năm 2024 trong đó Chi đầu tư phát triển là 677.349 tỷ đồng (chưa tính phần kinh phí bố trí cho chương trình Phục hồi và Phát triển kinh tế xã hội năm 2023), tăng 108.000 tỷ đồng so với dự toán năm 2023.",,kpi_like,Non_ESG,0.9,llm,,
shb_2024_s1151_5,shb_2024,shb,2024,4.3. Đánh giá chi tiết về thực hành quản trị công ty của SHB theo thẻ điểm quản trị công ty khu vực Asean,"| Thông qua Đại hội đồng 
 cổ đông theo quy định của 
 pháp luật | Tuân thủ |
| A2.3 | Chuyển nhượng toàn bộ hay phần lớn tài sản của công ty, 
 dẫn đến việc bán công ty?","| Quy định tại Điều lệ và 
 Quy chế Nội bộ về Quản trị 
 Ngân hàng | Tuân thủ |
| A2.2 | Biểu quyết phát hành thêm cổ phiếu?","| Thông qua Đại hội đồng 
 cổ đông theo quy định của 
 pháp luật | Tuân thủ |
| A.3 | Quyền tham gia một cách hiệu quả và biểu quyết tại 
 ĐHĐCĐ và phải được thông tin về quy định họp ĐHĐCĐ 
 bao gồm các thủ tục biểu quyết | | |
| A.3.1 | Cổ đông có cơ hội, thể hiện bởi nội dung trên chương trình 
 nghị sự, thông qua thù lao (phí, thù lao, các hình thức quyền 
 lợi hiện vật hoặc các bổng lộc khác) hoặc mọi khoản tăng thù 
 lao cho thành viên Hội đồng Quản trị không điều hành?",table_like,G,0.9,llm_weak_agree,,
mbbank_2021_s1468_0,mbbank_2021,mbbank,2021,TỶ ĐỒNG,"Năm 2021 MB kinh doanh tuân thủ pháp luật, an toàn, hiệu quả được Ngân hàng Nhà nước Việt Nam, Bộ Quốc phòng đánh giá cao.",,"Bên cạnh đấy là Ngân hàng vinh dự được mang tên Quân đội nhân dân anh hùng, MB luôn thể hiện trách nhiệm cao với cộng đồng và địa phương thông qua các chương trình hoạt động vì cộng đồng.",kpi_like,S_community,0.9,llm,,
bsc_2022_s923_2,bsc_2022,bsc,2022,Mái trường cho em,"Hiểu được điều đó, BSC luôn nỗ lực không ngừng trong các hoạt động thiện nguyện, giúp đỡ các trẻ em ở vùng sâu vùng xa, dân tộc ít người để các em có thêm áo ấm, chăn ấm và sách vở đi học.",Các em đều có những ước mơ tưởng như giản đơn nhưng nếu không có sự chung tay giúp sức của những tấm lòng hảo tâm thì khó có thể thực hiện được.,"Chúng tôi vẫn hàng ngày vun đắp những mầm cây, nuôi dưỡng những ước mơ của thế hệ tương lai.",paragraph,S_community,0.9,llm_weak_agree,,
bidv_2023_s774_0,bidv_2023,bidv,2023,CHƯƠNG TRÌNH,Xây nhà văn hoá cộng đồng tránh lũ,,,paragraph,S_community,0.9,llm_weak_agree,,
techcombank_2020_s913_0,techcombank_2020,techcombank,2020,Với khách hàng,"Techcombank luôn duy trì vị thế tiên phong trong việc áp dụng công nghệ để gia tăng trải nghiệm khách hàng, bắt đầu bằng việc áp dụng hệ thống ngân hàng lõi và ngân hàng giao dịch trực tuyến và di động đầu tiên tại Việt Nam từ 19 và 6 năm trước.",,"Trong hơn 27 năm hoạt động, chúng tôi luôn luôn duy trì vị thế dẫn đầu trong việc số hóa dịch vụ và sản phẩm ngân hàng.",kpi_like,S_product,0.9,llm_weak_agree,,
techcombank_2024_s546_0,techcombank_2024,techcombank,2024,Tiên phong trong sản phẩm dịch vụ tài chính phi truyền thống,"- ♦ Quản lý dễ dàng hoạt động kinh doanh thường nhật
- ♦ Tối ưu hóa tiền nhàn rỗi bằng sản phẩm Sinh lời tự động
- ♦ Dễ dàng tiếp cận nguồn tín dụng bao gồm vay tín chấp, ứng trước tiền mặt (ShopCash) hoặc qua các đối tác như MISA, SAPO v.v.",,- ♦ Mở rộng kinh doanh với Techcombank và các đối tác.,bullet_like,Non_ESG,0.9,llm,,
vpbank_2024_s196_1,vpbank_2024,vpbank,2024,Quá trình hình thành và phát triển,"Ngân hàng tập trung khai thác sức mạnh của AI, GenAI và Big Data, triển khai các sáng kiến số hóa nhằm tinh gọn quy trình, nâng cao hiệu suất và tối ưu trải nghiệm khách hàng cũng như tích hợp những yếu tố ESG vào hoạt động kinh doanh.","Để hiện thực hóa tầm nhìn, VPBank tiên phong ứng dụng công nghệ vào mọi khía cạnh hoạt động, nâng cấp nền tảng vận hành và thúc đẩy sáng tạo theo hướng bền vững.",,paragraph,S_product,0.8,llm_weak_agree,,
techcombank_2024_s430_1,techcombank_2024,techcombank,2024,Thu nhập từ hoạt động dịch vụ (NFI),Mức tăng mạnh của dịch vụ ngân hàng đầu tư đã góp phần bù đắp một phần chi phí bất thường liên quan đến việc chấm dứt thỏa thuận phân phối hợp đồng bảo hiểm (banca) độc quyền cũng như sự sụt giảm của hoạt động dịch vụ thư tín dụng (LC) do biến động lãi suất và thay đổi về quy định kế toán.,"Thu nhập từ hoạt động dịch vụ (NFI) tăng 4,4% N/N, đạt 10,6 nghìn tỷ đồng.",,kpi_like,Non_ESG,0.9,llm,,
vpbank_2023_s2568_0,vpbank_2023,vpbank,2023,Quỹ dự trữ của Công ty Cổ phần Bảo hiểm OPES,Quỹ dự trữ của Công ty Cổ phần Bảo hiểm OPES,,,heading_like,Non_ESG,0.9,llm,,
agribank_2023_s344_0,agribank_2023,agribank,2023,7.5. Chi trả kiều hối tiếp tục tăng trưởng,"năm 2022), doanh thu phí dịch vụ đạt 116,6% kế hoạch được giao, tăng 18,9% so với năm 2022.",,"Hoạt động chi trả kiều hối được triển khai thực hiện theo thời gian thực, tự động chuyển tiếp giao dịch chi trả kiều hối bằng VND sang ngân hàng khác qua hệ thống Payment Hub.",kpi_like,S_product,0.8,llm,,
vpbank_2023_s1324_0,vpbank_2023,vpbank,2023,Tổ chức triển khai các kế hoạch hành động của BKS và Kiểm toán Nội bộ,Tổ chức triển khai các kế hoạch hành động của BKS và Kiểm toán Nội bộ,,,heading_like,G,0.9,llm_weak_agree,,
vib_2018_s1287_0,vib_2018,vib,2018,MÔ HÌNH QUẢN TRỊ,"VIB đã triển khai thành công mô hình kinh doanh và dịch vụ mới trên toàn hệ thống các Chi nhánh, mang đến những thay đổi tích cực rõ rệt trong việc nâng cao hiệu quả bán hàng, cải thiện chất lượng dịch vụ và tăng cường quản lý rủi ro cho hệ thống các đơn vị kinh doanh.",,"Chiến lược của Ngân hàng là tiếp tục đầu tư đẩy mạnh chất lượng phục vụ khách hàng của đội ngũ nhân viên để hiện thực hóa tầm nhìn ""sáng tạo và hướng tới khách hàng"" thông qua mô hình dịch vụ khách hàng hiệu quả trên toàn hệ thống.",paragraph,S_product,0.8,llm_weak_agree,,
techcombank_2024_s1921_0,techcombank_2024,techcombank,2024,Mục tiêu 11.,Các thành phố và cộng đồng bền vững,,,paragraph,S_community,0.9,llm_weak_agree,,
bidv_2022_s1975_0,bidv_2022,bidv,2022,"Tài trợ, tổ chức các sự kiện Xanh","Từ những chương trình trên, BIDV đã góp phần tạo ra những phong trào ủng hộ ASXH trong xã hội, lan tỏa tinh thần tương thân, tương ái, chia sẻ với người nghèo, cùng cộng đồng xây dựng nên những giá trị tốt đẹp, giàu tính nhân văn.",,Những hoạt động tích cực trên của BIDV đã góp phần vào thành quả chung của cả nước về giảm nghèo.,paragraph,S_community,0.9,llm_weak_agree,,
agribank_2023_s558_3,agribank_2023,agribank,2023,2.2. Đóng góp phát triển bền vững nổi bật,"- Giải thưởng Ngân hàng hỗ trợ đầu tư cho nông nghiệp công nghệ cao, Ngân hàng tiêu biểu vì cộng đồng, Ngân hàng tiêu biểu về Tín dụng xanh (2023).",- Bằng khen của Thống đốc Ngân hàng Nhà nước về thành tích xuất sắc trong công tác chuyển đổi số ngành Ngân hàng (2023).,- Giải thưởng Sao Khuê 2023 Hệ thống Công nghệ thông tin xuất sắc trong lĩnh vực Ngân hàng số: Agribank eKYC System và Agribank Digital (2023).,bullet_like,E,0.9,llm_weak_agree,,
vietcombank_2023_s570_3,vietcombank_2023,vietcombank,2023,506 TỶ ĐỒNG,- VCB được tuyên dương là đơn vị nộp thuế tiêu biểu trong 3 năm liên tục 2020 - 2022 và vinh danh là 1 trong 20 doanh nghiệp có chỉ số phát triển bền vững tốt nhất thị trường chứng khoán.,Lần thứ 4 liên tiếp được đánh giá là doanh nghiệp tiêu biểu vì người lao động và lần thứ 8 liên tiếp được bình chọn là ngân hàng có môi trường làm việc tốt nhất Việt Nam.,- Tích cực đẩy mạnh các hoạt động an sinh xã hội trong năm 2023 với tổng cam kết tài trợ lên đến 506 tỷ đồng và đã triển khai thực tế 309 tỷ đồng.,bullet_like,S_community,0.9,llm,,
bsc_2021_s1327_0,bsc_2021,bsc,2021,(ii) Đầu tư nắm giữ đến ngày đáo hạn (“HTM”),"Tại ngày báo cáo, các khoản đầu tư HTM được trích lập dự phòng khi có bất kỳ bằng chứng khách quan nào về việc suy giảm giá trị hoặc khả năng không thu hồi được do một số sự kiện xảy ra sau thời điểm ghi nhận ban đầu gây ảnh hưởng đến dòng tiền ước tính trong tương lai của các khoản đầu tư HTM.",,Bằng chứng khách quan của việc suy giảm giá trị có thể bao gồm:,paragraph,G,0.8,llm,,
viettinbank_2023_s2204_0,viettinbank_2023,viettinbank,2023,ĐÓNG GÓP PHÁT TRIỂN KINH TẾ - XÃ HỘI,"Song song với việc phát triển kinh doanh và nâng cao chất lượng SPDV, VietinBank luôn chú trọng thực hiện cam kết về trách nhiệm xã hội của doanh nghiệp, theo đuổi các giá trị bền vững.",,"Là một đơn vị hoạt động trong lĩnh vực tài chính, VietinBank ý thức rõ ràng tầm quan trọng và sự cần thiết trong việc đóng góp vào sự PTBV và lâu dài của Nhà nước, cổ đông, người lao động và cộng đồng xã hội.",paragraph,S_community,0.8,llm_weak_agree,,
bidv_2023_s1009_2,bidv_2023,bidv,2023,TOP 10,"Các kết quả trên phản ánh hiệu quả của các chương trình truyền thông quảng cáo, hoạt động cộng đồng và đặc biệt là nâng cao chất lượng dịch vụ và hiệu quả kinh doanh của BIDV thời gian qua.","Đặc biệt, chỉ số về ""giá trị thương hiệu BIDV"" có sự tăng trưởng ấn tượng (tăng 69%), là thương hiệu có tốc độ tăng trưởng giá trị thương hiệu nhanh nhất Việt Nam, đạt 1,4 tỷ USD; bứt phá mạnh mẽ trên bảng xếp hạng thế giới, tăng 524 bậc trong TOP 2.000 doanh nghiệp lớn nhất toàn cầu; sức mạnh thương hiệu tăng từ AA+ lên AAA-, vào Top 10 thương hiệu mạnh nhất Việt Nam.",,kpi_like,S_product,0.8,llm,,
techcombank_2024_s713_1,techcombank_2024,techcombank,2024,Các dấu ấn Wealthtech trong năm 2024,"Năng lực bảo mật thông tin và xử lý hệ thống của TCBS được khẳng định với các chỉ số ấn tượng: điểm Microsoft Security Score đạt 83,09/100, điểm AWS Foundation Security Best Practices đạt 84/100.","Với chiến lược công nghệ tài chính Wealthtech, áp dụng hiệu quả các phương pháp và mô hình công nghệ và GenAI tiên tiến, TCBS duy trì khả năng triển khai (go-live) trung bình hơn 1.000 dự án mỗi năm.",,paragraph,S_product,0.9,llm_weak_agree,,
vpbank_2022_s1039_2,vpbank_2022,vpbank,2022,Con người - nền tảng cho sức bật của VPBank,"Cùng với đó, chương trình cổ phiếu ưu đãi ESOP tiếp tục được mở rộng đến với nhiều CBNV hơn.","Năm 2022, lương cho CBNV được xem xét và điều chỉnh cao hơn khoảng 30% so với bình quân thị trường.",,kpi_like,S_labor,0.9,llm_weak_agree,,
vietcombank_2023_s1000_1,vietcombank_2023,vietcombank,2023,TỔNG QUAN VỀ PHÁT TRIỂN BỀN VỮNG,"Thông tư đã tạo ra khuôn khổ pháp lý chung, yêu cầu các TCTD thực hiện quản lý rủi ro môi trường trong hoạt động cấp tín dụng.","Trong lĩnh vực tài chính ngân hàng, Thông tư hướng dẫn thực hiện quản lý rủi ro môi trường trong hoạt động cấp tín dụng của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài của NHNN chính thức có hiệu lực từ 1/6/2023 (Thông tư).","Việc đề cao quản lý rủi ro môi trường khi thẩm định cấp tín dụng cũng sẽ khiến các thành phần kinh tế trong xã hội dần dần có nhận thức đúng và đầy đủ hơn về biến đổi khí hậu, các yếu tố tác động trong việc bảo vệ môi trường để hướng tới tư duy sản xuất ""xanh"" và tiêu dùng ""xanh"".",paragraph,E,0.9,llm_weak_agree,,
viettinbank_2022_s1327_0,viettinbank_2022,viettinbank,2022,"MINH BẠCH THÔNG TIN, ĐẢM BẢO QUYỀN LỢI Ầ Ạ NHÀ ĐẦU TƯ","Trong năm 2022, VietinBank cũng tổ chức thành công ĐHĐCĐ thường niên 2022 theo hình thức trực tuyến 
ể thông qua nhiều nội dung quan trọng và 
ảm bảo quyền lợi của cổ 
ông trong bối cảnh dịch COVID-19 diễn biến phức tạp.",,"VietinBank luôn 
ảm bảo quyền lợi của các cổ ông thông qua việc cổ 
ông có quyền chất vấn (trực tiếp/gián tiếp) và 
ề xuất kiến nghị 
ối với Ban Lãnh 
ạo VietinBank trước khi biểu quyết các vấn 
ề quan trọng liên quan 
ến hoạt 
ộng của VietinBank.",paragraph,G,0.9,llm,,
agribank_2021_s299_1,agribank_2021,agribank,2021,Agribank - vì nền nông nghiệp xanh,"Bên cạnh đó, Agribank đã tham gia nhiều Dự án có liên quan đến vấn đề bảo vệ môi trường do Ngân hàng Thế giới (WB) và các tổ chức tài chính tài trợ như: Nâng cao chất lượng, an toàn sản phẩm nông nghiệp và phát triển chương trình khí sinh học; Dự án nguồn lợi ven biển vì sự phát triển bền vững; Quản lý rủi ro thiên tai; Hỗ trợ nông nghiệp Cacbon thấp; Cấp nước sạch và vệ sinh nông thôn vùng đồng bằng sông Hồng; Điện gió; đưa vốn tín dụng vào công cuộc chống hạn, mặn Đồng bằng sông Cửu Long và miền Trung Tây Nguyên.","Trong quy trình nghiệp vụ tín dụng, sổ tay tín dụng của Agribank luôn gắn việc thẩm định dự án, phương án vay vốn với vấn đề đảm bảo môi sinh, môi trường, các dự án phải có báo cáo đánh giá tác động môi trường được phê duyệt của cấp thẩm quyền theo quy định của pháp luật, kiên quyết loại trừ cấp tín dụng đối với các dự án có khả năng ảnh hưởng lớn và nghiêm trọng đến môi trường, xã hội.",,paragraph,E,0.9,llm_weak_agree,,
viettinbank_2022_s2312_8,viettinbank_2022,viettinbank,2022,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo),Tài sản | Tài sản cố ịnh | Tài sản khác | .,"Chi phí liên quan trực tiếp ến hoạt ộng kin | Kết quả kinh doanh trước chi phí dự phòng rủi ro | Kết quả kinh doanh trước chi phí dự 
 Chi phí dự phòng rủi ro | Kết quả kinh doanh bộ phận trước thuế | Chi phí thuế TNDN | Kết quả kinh doanh bộ phận sa | II.",Nợ phải trả | 1.,table_like,Non_ESG,0.9,llm,,
shb_2020_s1087_0,shb_2020,shb,2020,SHB - Báo cáo thường niên 2020,SHB - Báo cáo thường niên 2020,,,heading_like,Non_ESG,1.0,llm,,
mbbank_2024_s1547_0,mbbank_2024,mbbank,2024,DƯ NỢ ĐƯỢC ĐÁNH GIÁ RỦI RO MÔI TRƯỜNG,DƯ NỢ ĐƯỢC ĐÁNH GIÁ RỦI RO MÔI TRƯỜNG,,,heading_like,E,0.9,llm_weak_agree,,
shb_2024_s100_0,shb_2024,shb,2024,"1. TẦM NHÌN, SỨ MỆNH, GIÁ TRỊ CỐT LÕI","Hơn 32 năm hình thành và phát triển, SHB kiên định với những phẩm cách đạo đức và hành động cụ thể dựa trên 6 giá trị cốt lõi, là nền tảng cơ sở cho triết lý thương hiệu và văn hóa doanh nghiệp ngân hàng gửi gắm tới cổ đông, đối tác, khách hàng, cán bộ nhân viên và cộng đồng, đó là:",,,paragraph,Non_ESG,0.9,llm,,
