sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
agribank_2023_s128_0,agribank_2023,agribank,2023,CƠ CẤU TỔ CHỨC,"Agribank tiếp tục là ngân hàng có mạng lưới rộng lớn nhất, tại tất cả các tỉnh, thành phố, đặc biệt là hiện diện tại các vùng sâu, vùng xa, biên giới, hải đảo, giúp cho bà con nông dân có thể tiếp cận dịch vụ tài chính, thực hiện hiệu quả chiến lược phát triển tài chính toàn diện của Chính phủ.",,,paragraph,S_community,0.95,llm,,
vpbank_2020_s450_5,vpbank_2020,vpbank,2020,ĐIỂM SÁNG,"-  Bên cạnh lĩnh vực kinh doanh, năm 2020 cũng ghi dấu hàng loạt những đóng góp vì cộng đồng của FE CREDIT thông qua các hoạt động trách nhiệm xã hội (CSR) đối với các khách hàng bị ảnh hưởng do đại dịch Covid-19 và người dân miền Trung chịu ảnh hưởng bởi thiên tai.",-  Lọt Top 20 Doanh Nghiệp Tư Nhân Lợi Nhuận Tốt Nhất Việt Nam và Top 100 Doanh Nghiệp Nộp Thuế Thu Nhập Lớn Nhất Việt Nam Năm 2020.,,bullet_like,S_community,1.0,llm_weak_agree,,
techcombank_2024_s228_4,techcombank_2024,techcombank,2024,CÂU CHUYỆN THƯƠNG HIỆU,"Nhờ đó, chúng tôi không chỉ mang đến giá trị vượt trội cho khách hàng, mà còn lan tỏa những tác động tích cực tới cộng đồng và xã hội.","Trong năm 2024, chính lời hứa thương hiệu này không ngừng thôi thúc Techcombank đổi mới sản phẩm, nâng tầm trải nghiệm khách hàng và dẫn dắt các sáng kiến tiên phong.",,bullet_like,S_community,0.9,llm_weak_agree,,
mbbank_2021_s1342_0,mbbank_2021,mbbank,2021,MA TRẬN TRỌNG YẾU,Quyền bảo mật của khách hàng,,,paragraph,S_product,1.0,llm_weak_agree,,
mbbank_2023_s928_0,mbbank_2023,mbbank,2023,HOẠT ĐỘNG CỦA HỘI ĐỒNG QUẢN TRỊ (TIẾP THEO),"| STT | Thành viên HĐQT | Chức vụ (thành 
 viên HĐQT độc 
 lập, thành viên 
 HĐQT không 
 điều hành) | Ngày bắt đầu/
 không còn là 
 thành viên HĐQT | Số 
 buổi 
 họp 
 /ủy 
 quyền 
 tham 
 dự | Tỷ lệ 
 tham 
 dự 
 họp | Lý do 
 không 
 tham dự 
 họp | Ghi chú |
|--------|--------------------|---|---|-------|------|---|------------------------------|
| 5 | Nguyễn Thị Ngọc | Thành viên 
 HĐQT không 
 điều hành | Bắt đầu là 
 Thành viên HĐQT 
 từ 23/04/2014 | 27/27 | 100% | | Thành viên HĐQT, Ủy ban Quản 
 trị cấp cao, Ủy ban QLRR, Ủy ban 
 Nhân sự, Hội đồng xử lý rủi ro, Hội 
 đồng thi đua khen thưởng cấp 
 HĐQT, Hội đồng Thi đua khen 
 thưởng cấp cơ sở các cơ quan 
 HĐQT, BKS và các công ty thành 
 viên, Thành viên Ban Chỉ đạo xây 
 dựng Chiến lược MB 2022-2026 |
| 6 | Nguyễn Thị Thủy | Thành viên 
 HĐQT không 
 điều hành | Bắt đầu là 
 Thành viên HĐQT 
 từ 23/04/2014 | 27/27 | 100% | | Thành viên HĐQT, Ủy ban Quản 
 trị cấp cao, Ủy ban QLRR, Ủy ban 
 Nhân sự, Hội đồng xử lý rủi ro, Hội 
 đồng thi đua khen thưởng cấp 
 HĐQT, Hội đồng Thi đua khen 
 thưởng cấp cơ sở các cơ quan 
 HĐQT, BKS và các công ty thành 
 viên, Thành viên Ban Chỉ đạo xây 
 dựng Chiến lược MB 2022-2026 |
| 7 | Lê Viết Hải | Thành viên 
 HĐQT không 
 điều hành | Bắt đầu là 
 Thành viên HĐQT 
 từ 27/04/2019 | 27/27 | 100% | | Thành viên HĐQT, Ủy ban Quản 
 trị cấp cao, Ủy ban QLRR, Ủy ban 
 Nhân sự, Hội đồng xử lý rủi ro, Hội 
 đồng thi đua khen thưởng cấp 
 HĐQT, Hội đồng Thi đua khen 
 thưởng cấp cơ sở các cơ quan 
 HĐQT, BKS và các công ty thành 
 viên, Thành viên Ban Chỉ đạo xây 
 dựng Chiến lược MB 2022-2026 |
| 8 | Kiều Đặng Hùng | Thành viên 
 HĐQT không 
 điều hành | Bắt đầu là 
 Thành viên HĐQT 
 từ 27/04/2019 | 6/6 | 100% | | Thành viên HĐQT |
| 9 | Ngô Minh Thuấn | Thành viên 
 HĐQT không 
 điều hành | Bắt đầu là 
 Thành viên HĐQT 
 từ 27/04/2019 | 6/6 | 100% | | Thành viên HĐQT |
| 10 | Vũ Thái Huyền | Thành viên 
 HĐQT không 
 điều hành | Bắt đầu là 
 Thành viên HĐQT 
 từ 27/04/2019 | 13/14 | | Lịch công 
 tác | Thành viên HĐQT
 TV Ủy ban Quản trị cấp cao, Ủy 
 ban QLRR |
| 11 | Trần Trung Tín | Thành viên 
 HĐQT độc lập | Bắt đầu là 
 Thành viên HĐQT 
 từ 27/04/2019 | 12/12 | 100% | | Thành viên HĐQT, Ủy ban QLRR |",,,kpi_like,Non_ESG,1.0,llm,,
ocb_2022_s104_2,ocb_2022,ocb,2022,"KÝ KẾT TẠO, TUYỂN DỤNG","Hoạt động ký kết hợp tác với nhiều đối tác đã giúp OCB gia tăng trải nghiệm khách hàng hiện hữu, thu hút khách hàng mới trên thị trường, góp phần tiết giảm chi phí vận hành liên quan đến các hoạt động kiểm soát, đối soát, giao dịch tiền mặt..; đồng thời, nâng cao chất lượng sản phẩm, tận dụng tối ưu nguồn lực của Ngân hàng và phát triển khách hàng phù hợp với xu thế tăng trưởng, phát triển toàn diện tại OCB.","thông qua các hoạt động như: tối ưu hóa hoạt động đào tạo nội bộ, số hóa quy trình đào tạo, tuyển dụng trong công tác nhân sự, ứng dụng số hóa vào tất cả các sản phẩm tài chính thông minh, dịch vụ mới trên N gân hàng số OCB OMNI.",,paragraph,S_product,0.95,llm_weak_agree,,
bidv_2023_s995_0,bidv_2023,bidv,2023,ĐÁNH GIÁ CỦA HĐQT VỀ CÁC MẶT HOẠT ĐỘNG NĂM 2023 (tiếp theo),"Kiện toàn đội ngũ lãnh đạo và cán bộ chủ chốt của ngân hàng, nâng cao năng lực quản trị điều hành cấp cao, tăng cường vai trò lãnh đạo, chỉ đạo toàn diện các mặt hoạt động của hệ thống BIDV.",,,paragraph,Non_ESG,1.0,llm,,
vpbank_2023_s2507_0,vpbank_2023,vpbank,2023,4.16 Dự phòng nghiệp vụ bảo hiểm (tiếp theo),4.16 Dự phòng nghiệp vụ bảo hiểm (tiếp theo),,,heading_like,Non_ESG,1.0,llm,,
bsc_2022_s414_0,bsc_2022,bsc,2022,2.1. Các giải pháp thúc đẩy hoạt động kinh doanh của công ty,"Hệ sinh thái và chính sách sản phẩm: Cung cấp hệ sinh thái sản phẩm toàn diện và đa dạng các kênh bán hàng; Liên tục rà soát, cập nhật chính sách sản phẩm phù hợp với từng phân khúc khách hàng mục tiêu; Ứng dụng công nghệ trong phát triển sản phẩm dịch vụ, trong tác nghiệp và quản trị.",,,paragraph,S_product,0.95,llm,,
techcombank_2023_s2032_1,techcombank_2023,techcombank,2023,4.21. Thuế,"Do việc áp dụng luật và các quy định về thuế đối với các loại nghiệp vụ khác nhau có thể được giải thích theo nhiều cách khác nhau, số thuế được trình bày trên báo cáo tài chính hợp nhất có thể sẽ bị thay đổi theo quyết định cuối cùng của cơ quan thuế.",Các báo cáo thuế của Ngân hàng sẽ chịu sự kiểm tra của cơ quan thuế.,,paragraph,G,0.9,llm_weak_agree,,
bsc_2024_s1448_0,bsc_2024,bsc,2024,“Bảo hiểm an ninh mạng” – An tâm giao dịch chứng khoán số,"Song song với các hoạt động nâng cấp hệ thống công nghệ thông tin với nhiều lớp bảo mật, năm 2024, BSC tiếp tục gia tăng quyền lợi cho khách hàng với chương trình ""Tặng Bảo hiểm An ninh mạng"" khi khách hàng mở tài khoản và giao dịch tại BSC.",,Chương trình được phối hợp với Tổng Công ty Bảo hiểm BIDV (BIC) nhằm giảm thiểu các thiệt hại có thể xảy ra trước các rủi ro trên không gian mạng.,paragraph,S_product,1.0,llm_weak_agree,,
mbbank_2023_s60_1,mbbank_2023,mbbank,2023,"khách hàng đạt trên 26,5 triệu) với tỷ lệ giao dịch trên kênh số đạt trên 96,7%.","Phát động chiến dịch HiGreen - Bình Minh Xanh - chiến dịch ""Trách nhiệm xã hội cộng hưởng (Participatory CSR)"", nhằm truyền tải thông điệp sống bền vững, quan tâm tới môi trường và cộng đồng đến khách hàng và xã hội.","MB đã đóng góp tích cực cho Ngân sách nhà nước với tổng số tiền ~7.518 tỷ đồng, thực hiện công tác an sinh xã hội, đền ơn đáp nghĩa với hơn 100 chương trình, tổng kinh phí thực hiện là ~200 tỷ đồng.",,kpi_like,S_community,0.95,llm_weak_agree,,
bidv_2022_s1976_0,bidv_2022,bidv,2022,"Tài trợ, tổ chức các sự kiện Xanh","Thông qua các hoạt động ASXH, BIDV tiếp tục khẳng định không chỉ là định chế tài chính hàng đầu trong hoạt động kinh doanh mà còn luôn tiên phong hướng đến sự phát triển bền vững trong cộng đồng xã hội.",,"Chương trình an sinh xã hội đã góp phần xây dựng và bồi đắp Uy tín, Thương hiệu BIDV vì cộng đồng, được nhân dân ghi nhận.",paragraph,S_community,1.0,llm_weak_agree,,
vpbank_2020_s475_2,vpbank_2020,vpbank,2020,BỐI CẢNH PHÁT TRIỂN BỀN VỮNG,"Trong kế hoạch hành động của Chính phủ, ngành Tài chính là một đòn bẩy cốt lõi để tác động đến chiến lược kinh doanh và các chuỗi cung ứng nhằm giảm các mối đe dọa của chúng đối với thế giới tự nhiên và cung cấp các cơ chế tài chính bảo vệ và khuyến khích các hệ sinh thái bền vững.","Các Mục tiêu Phát triển Bền vững đã được Liên Hợp quốc thông qua để kêu gọi hành động toàn cầu nhằm xóa đói giảm nghèo, bảo vệ môi trường và khí hậu trái đất, đảm bảo mọi người ở khắp mọi nơi có thể tận hưởng hòa bình và thịnh vượng.",,paragraph,E,0.95,llm_weak_agree,,
mbbank_2021_s1477_0,mbbank_2021,mbbank,2021,TỶ ĐỒNG,"Với các hoạt động trách nhiệm xã hội và cộng đồng như trên, MB được Chính phủ, Bộ Quốc phòng, Nhân hàng Nhà nước Việt Nam và các Bộ, ngành, các tổ chức ghi nhận và đánh giá cao.",,"Hình ảnh, uy tín của MB ngày càng lan tỏa và được nâng cao.",paragraph,S_community,1.0,llm,,
vpbank_2020_s1740_1,vpbank_2020,vpbank,2020,Quản lý rủi ro thị trường,"Quy định về phân tách Sổ Kinh doanh và Sổ Ngân hàng cũng được ban hành theo quy định của VPB Nhà nước Việt Nam và tuân thủ tiêu chuẩn Basel II, đảm bảo quản lý từng công cụ theo bản chất rủi ro gắn liền với công cụ đó.","Chính sách quản lý rủi ro thị trường đưa ra mô hình quản lý rủi ro phân tách rõ chức năng về quản lý rủi ro thị trường giữa các đơn vị, ủy ban theo mô hình 3 lớp phòng vệ, thành lập Hội đồng Quản lý Rủi ro Thị trường (MACO) trực thuộc Tổng Giám đốc thực hiện nhiệm vụ đề xuất, phân tích chuyên sâu các vấn đề rủi ro thị trường, rủi ro thanh khoản và rủi ro đối tác.",Chiến lược các sổ của Khối Thị trường Tài chính cũng đã được ban hành.,paragraph,G,1.0,llm,,
agribank_2024_s933_1,agribank_2024,agribank,2024,PHÁT HUY TRÁCH NHIỆM CỘNG ĐỒNG,"Agribank dành nhiều nguồn lực triển khai các chương trình tài trợ cho các dự án an sinh xã hội, hỗ trợ người dân nghèo và các địa phương có hoàn cảnh khó khăn.","Agribank đã tiếp tục khẳng định vai trò là ngân hàng đồng hành cánh tay vững chắc của cộng đồng với các hoạt động thiết thực hướng tới phát triển xã hội, cộng đồng bền vững.","Agribank đặc biệt chú trọng đến việc phát triển hạ tầng nông thôn, cung cấp nguồn vốn tín dụng ưu đãi cho nông dân, doanh nghiệp vừa và nhỏ trong các lĩnh vực phục vụ lợi ích cộng đồng, như giáo dục, y tế, và môi trường.",paragraph,S_community,1.0,llm_weak_agree,,
shb_2024_s835_4,shb_2024,shb,2024,2.2. Hoạt động tín dụng,"- Giải pháp tín dụng linh hoạt, tối ưu cho khách hàng: Để thúc đẩy tăng trưởng tín dụng hiệu quả, SHB đã triển khai cung cấp danh mục sản phẩm tín dụng đa dạng, từ trọn gói đến chuyên biệt theo đặc thù từng vùng kinh tế, các sản phẩm tài trợ chuỗi cung ứng, chuỗi giá trị, kết hợp với các chính sách tín dụng cạnh tranh như lãi suất ưu đãi, hạn mức linh hoạt và quy trình xử lý hồ sơ nhanh chóng.","Đặc biệt, sau bão Yagi, SHB đã kịp thời triển khai các giải pháp tín dụng hỗ trợ doanh nghiệp và người dân, bao gồm giảm 50% lãi suất cho các khoản dư nợ và cung cấp các khoản vay ưu đãi để giúp khách hàng phục hồi sản xuất, kinh doanh.","Hệ thống phê duyệt tín dụng tự động (ACAS) ra mắt năm 2024 đã rút ngắn thời gian xử lý hồ sơ vay, tăng hiệu quả phục vụ khách hàng.",bullet_like,S_product,0.95,llm,,
vpbank_2023_s1453_10,vpbank_2023,vpbank,2023,A.2.1,"|
| C.4 | Khung quản trị doanh nghiệp cần công nhận, tôn trọng quyền của các bên có quyền lợi liên quan được pháp 
 luật quy định hoặc theo các thỏa thuận song phương và khuyến khích sự hợp tác tích cực giữa doanh nghiệp 
 và các bên có quyền lợi liên quan trong việc tạo ra của cải, việc làm và sự bền vững về mặt tài chính của | Khung quản trị doanh nghiệp cần công nhận, tôn trọng quyền của các bên có quyền lợi liên quan được pháp 
 luật quy định hoặc theo các thỏa thuận song phương và khuyến khích sự hợp tác tích cực giữa doanh nghiệp 
 và các bên có quyền lợi liên quan trong việc tạo ra của cải, việc làm và sự bền vững về mặt tài chính của | Khung quản trị doanh nghiệp cần công nhận, tôn trọng quyền của các bên có quyền lợi liên quan được pháp 
 luật quy định hoặc theo các thỏa thuận song phương và khuyến khích sự hợp tác tích cực giữa doanh nghiệp 
 và các bên có quyền lợi liên quan trong việc tạo ra của cải, việc làm và sự bền vững về mặt tài chính của |
| | Công ty có công bố chính sách và thông lệ liên quan đến: | Công ty có công bố chính sách và thông lệ liên quan đến: | Công ty có công bố chính sách và thông lệ liên quan đến: |
| C.4.1 | Các thực hành, mô tả nỗ lực của công ty nhằm 
 bảo vệ quyền lợi của khách hàng?","| | Thể hiện tại Báo cáo quản trị ngân hàng (thuộc 
 BCTN) - nội dung Ủy ban quản lý rủi ro.","| | Thể hiện tại các nội dung của Báo cáo phát 
 triển bền vững (thuộc BCTN), bao gồm: Thúc 
 đẩy sự gắn kết với các bên liên quan trọng 
 yếu (Khách hàng), Tôn trọng quyền con người 
 (Trong sản phẩm và dịch vụ cung cấp cho 
 khách hàng).",table_like,S_product,0.95,llm_weak_agree,,
ocb_2024_s1053_1,ocb_2024,ocb,2024,"Đa dạng, bình đẳng trong toàn thể hoạt động","Đa số (99,5%) các CBNV nữ ký hợp đồng toàn thời gian và ngày càng có nhiều cơ hội nắm giữ các vị trí quản lý tại Ngân hàng.","Theo số liệu năm 2024, tỷ lệ giới tính CBNV tại OCB tương đối cân bằng với tỷ lệ CBNV nữ chiếm 55% tổng CBNV.","Với 44% cấp quản lý là nữ trong năm 2024 và tỷ lệ này ngày càng tăng qua các năm, minh chứng cho những nỗ lực thực hiện bình đẳng giới và nâng cao vai trò của CBNV nữ trong toàn hàng.",kpi_like,S_labor,1.0,llm_weak_agree,,
techcombank_2024_s1941_0,techcombank_2024,techcombank,2024,Ngân hàng tư nhân đầu tiên tại Việt Nam phát hành Khung Trái phiếu Xanh,Ngân hàng tư nhân đầu tiên tại Việt Nam phát hành Khung Trái phiếu Xanh,,,heading_like,E,1.0,llm_weak_agree,,
vietcombank_2021_s871_0,vietcombank_2021,vietcombank,2021,THÀNH TỰU NỔI BẬT,"trái phiếu Ngân hàng TMCP Ngoại Thương Việt Nam (VCB), với mục đích để tăng vốn cấp 2 nhằm bổ sung nguồn vốn hoạt động và đáp ứng nhu cầu cho vay trung dài hạn của VCB phục vụ phát triển kinh tế - xã hội; đồng thời, việc phát hành trái phiếu nhằm nâng cao năng lực tài chính của VCB, đảm bảo tuân thủ các chỉ tiêu an toàn theo quy định của Ngân hàng Nhà nước Việt Nam.",,,paragraph,G,0.9,llm,,
shb_2024_s930_0,shb_2024,shb,2024,Vươn tầm,"4 trụ cột chiến lược vẫn luôn là là điểm tựa để SHB hiện thực hóa các mục tiêu tham vọng trong giai đoạn mới, trong đó hiện đại hóa công nghệ thông tin và chuyển đổi số, chuyển đổi xanh là mũi nhọn được ngân hàng dồn nguồn lực mạnh mẽ, sẵn sàng vươn tầm cùng đất nước trong kỷ nguyên mới!",,,paragraph,E,0.9,llm_weak_agree,,
vietcombank_2024_s1622_1,vietcombank_2024,vietcombank,2024,32. M Ụ Bảng dưới đây tổng hợp thời hạn thanh toán của các khoản nợ phải trả tài chính 32.theo hợp đồng trên cơ sở chưa được chiết khấu tại ngày 31 tháng 12 năm 2024: MỤC ĐÍCH VÀ CHÍNH SÁCH QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo) Rủi ro thanh khoản M ỤC ĐÍCH VÀ CHÍNH SÁCH QU ẢN LÝ R ỦI RO TÀI CHÍNH (ti ếp theo) R ủi ro thanh kho ả n B ảng dư ới đây t ổng h ợp th ời h ạn thanh toán c ủa các kho ản n ợ ph ải tr ả tài chính c ủa Côn trên cơ s ở chưa đư ợc chi ết kh ấu t ại ngày 31 tháng 12 năm 2024: (tiếp theo) 32 M . Ụ MỤC ĐÍCH VÀ CHÍNH C ĐÍCH VÀ CHÍNH SÁCH SÁ QU ÁC Ả CH QUẢ N LÝ R ẢN Ủ N LÝ RỦI RO TÀ I RO TÀI CHÍNH ÀI C (ti C ế CHÍNH p theo) phải trả tà tài chính c ài ủ,Ụ MỤC ĐÍCH VÀ CHÍNH C ĐÍCH VÀ CHÍNH SÁCH SÁ QU ÁC Ả CH QUẢ N LÝ R ẢN Ủ N LÝ RỦI RO TÀ I RO TÀI CHÍNH ÀI C (ti C ế CHÍNH p theo) phải trả tà tài chính c ài ủ,M Ụ Bảng dưới đây tổng hợp thời hạn thanh toán của các khoản nợ phải trả tài chính 32.theo hợp đồng trên cơ sở chưa được chiết khấu tại ngày 31 tháng 12 năm 2024: MỤC ĐÍCH VÀ CHÍNH SÁCH QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo) Rủi ro thanh khoản M ỤC ĐÍCH VÀ CHÍNH SÁCH QU ẢN LÝ R ỦI RO TÀI CHÍNH (ti ếp theo) R ủi ro thanh kho ả n B ảng dư ới đây t ổng h ợp th ời h ạn thanh toán c ủa các kho ản n ợ ph ải tr ả tài chính c ủa Côn trên cơ s ở chưa đư ợc chi ết kh ấu t ại ngày 31 tháng 12 năm 2024: (tiếp theo) 32 M .,,heading_like,Non_ESG,1.0,llm,,
vpbank_2022_s279_0,vpbank_2022,vpbank,2022,THỬ THÁCH TẠO VINH QUANG,TĂNG TRƯỞNG HUY ĐỘNG TỪ KHÁCH HÀNG Đảm bảo an toàn thanh khoản,,,paragraph,Non_ESG,0.95,llm,,
bidv_2024_s504_0,bidv_2024,bidv,2024,Nghiên cứu,"Đẩy mạnh nghiên cứu, phát triển sản phẩm tài chính bền vững phục vụ khách hàng, nền kinh tế đóng góp vào tiến trình tăng trưởng xanh, bền vững của quốc gia.",,,paragraph,E,0.95,llm_weak_agree,,
bidv_2023_s965_0,bidv_2023,bidv,2023,ĐÁNH GIÁ CỦA HĐQT VỀ CÁC MẶT HOẠT ĐỘNG NĂM 2023,"Năm 2023, hoạt động kinh doanh của BIDV đã đạt được những kết quả tích cực, tiếp tục duy trì vị thế ngân hàng TMCP có quy mô Tổng tài sản lớn nhất Việt Nam (hơn 2,3 triệu tỷ đồng); cơ cấu tín dụng tiếp tục chuyển dịch theo hướng bền vững, hướng dòng vốn vào các lĩnh vực sản xuất kinh doanh, lĩnh vực ưu tiên theo định hướng của Chính phủ và NHNN, thúc đẩy tín dụng xanh, ngân hàng xanh; cơ cấu nguồn vốn phù hợp với tăng trưởng tín dụng, đáp ứng đủ nhu cầu sử dụng vốn và tiếp tục chuyển dịch theo hiệu quả; thu dịch vụ ròng cũng ghi nhận kết quả tốt, gia tăng đóng góp trong cơ cấu tổng thu nhập của BIDV; hiệu quả hoạt động tăng trưởng rõ rệt, tổng thu nhập năm 2023 đạt 175.902 tỷ đồng, vượt kế hoạch NHNN giao, tăng 26,8% so với năm 2022, chi phí quản lý kinh doanh kiểm soát phù hợp với điều kiện kinh doanh; lợi nhuận trước thuế khối NHTM năm 2023 đạt 26.706 tỷ đồng, tăng 19,1% so với năm 2022, vượt kế hoạch NHNN giao; lợi nhuận trước thuế hợp nhất đạt 27.589 tỷ đồng, tăng 20,4% so với năm 2022, vượt kế hoạch ĐHĐCĐ giao; giữ vững vị thế là ngân hàng thương mại có nền khách hàng lớn nhất thị trường với gần 500.000 khách hàng doanh nghiệp, gần 19 triệu khách hàng cá nhân và có quan hệ hợp tác với hơn 2.300 định chế tài chính từ 177 quốc gia và vùng lãnh thổ.",,,kpi_like,Non_ESG,0.95,llm,,
bidv_2022_s1284_0,bidv_2022,bidv,2022,TRỌNG TÂM CÔNG TÁC NĂM 2023,và đào tạo nâng cao chất lượng cán bộ KTNB nhằm đáp ứng yêu cầu,,,paragraph,S_labor,0.95,llm_weak_agree,,
ocb_2024_s1081_0,ocb_2024,ocb,2024,Nâng cao chất lượng giáo dục,"| Mục đích tài trợ | Tỷ lệ |
|----------------------------------------------------------------------------------------------------------------------------------------------|---------|
| Nâng cao chất lượng giáo dục | 58% |
| Xây dựng cộng đồng bền vững | 29% |
| Khắc phục hậu quả thiên tai | 3% |
| Lĩnh vực khác (Tài trợ chuỗi hoạt động tri ân, đền ơn đáp nghĩa, thúc đẩy phát triển tinh thần doanh nhân khởi nghiệp, nữ doanh nhân, CĐS,.) | 10% |",,,table_like,S_community,1.0,llm_weak_agree,,
viettinbank_2024_s2137_0,viettinbank_2024,viettinbank,2024,"2 - THỰC HÀNH TIẾT KIỆM, CHỐNG LÃNG PHÍ VÀ TUÂN THỦ PHÁP LUẬT VỀ BẢO VỆ MÔI TRƯỜNG",- Các biện pháp tiết kiệm sử dụng năng lượng hiệu quả mang lại giá trị rất lớn.,,"Tại TSC áp dụng công tác tuyên truyền, hướng dẫn về việc sử dụng iện an toàn và hiệu quả, kết quả ạt ược trong năm 2024 ã cắt giảm 250Kwh/người so với cùng kỳ năm 2023, tương ương 2,9 tỷ ồng tính trên tổng số khoảng gần 4.000 CBNV thuộc TSC trong năm.",bullet_like,E,1.0,llm_weak_agree,,
mbbank_2024_s725_0,mbbank_2024,mbbank,2024,CÁC CHƯƠNG TRÌNH TRIỂN KHAI SÁNG KIẾN TIÊU BIỂU NĂM BÁO CÁO,"Luồng MB tái cấp vốn chủ động là luồng tự động hóa với mức độ cao nhất hiện nay, là giải pháp tiên phong trên thị trường Việt Nam, giúp giải phóng khối lượng công việc 100% cho RM, thẩm định, phê duyệt, triển khai từ tháng 6/2024 với mục tiêu 70% khách hàng SME siêu nhỏ đến hạn tái cấp được Tái cấp tự động và giảm 100% khối lượng công việc cho RM khi tái cấp hạn mức với khách hàng để tập trung vào bán mới; tăng trải nghiệm khách hàng khi được phê duyệt hạn mức nhanh chóng và đảm bảo duy trì hạn mức liên tục.",,,kpi_like,S_product,0.95,llm_weak_agree,,
shb_2022_s1809_0,shb_2022,shb,2022,(a) Ghi nhận trong báo cáo kết quả hoạt động hợp nhất,"| | 2022
 Triệu VND | 2021
 Triệu VND |
|-----------------------------------|-----------|-----------|
| Chi phí thuế hiện hành | | |
| Năm hiện hành | 1.961.243 | 1.256.692 |
| Chi phí thuế thu nhập hoãn lại | | |
| Phát sinh các chênh lệch tạm thời | (793) | (3.811) |
| | 1.960.450 | 1.252.881 |",,,table_like,Non_ESG,1.0,llm,,
vpbank_2024_s1537_0,vpbank_2024,vpbank,2024,Ban Kiểm soát,"Trong năm 2024, Ban Kiểm soát đã thực hiện một số hoạt động chính:",,,paragraph,G,0.95,llm_weak_agree,,
viettinbank_2021_s27_4,viettinbank_2021,viettinbank,2021,PHẦN 6 BÁO CÁO PHÁT TRIỂN BỀN VỮNG,"Trách nhiệm với người lao động
6.","Trách nhiệm với cổ đông và nhà đầu tư
5.",Trách nhiệm với cộng đồng và xã hội,paragraph,S_labor,1.0,llm_weak_agree,,
shb_2024_s375_0,shb_2024,shb,2024,KHỐI KIỂM TOÁN NỘI BỘ,Trung tâm Kiểm toán hoạt ộng nghiệp vụ,,,paragraph,G,0.95,llm_weak_agree,,
techcombank_2024_s2572_0,techcombank_2024,techcombank,2024,22.3 Thuế thu nhập doanh nghiệp hoãn lại,"| | 2024 
 triệu đồng | 2023
 triệu đồng |
|---------------------------------------------|--------|--------|
| Tài sản thuế thu nhập doanh nghiệp hoãn lại | | |
| Số dư đầu năm | 70.409 | 61.050 |
| Thu nhập thuế TNDN hoãn lại liên quan đến khoản chênh lệch 
 tạm thời được khấu trừ thuế | 9.447 | 9.359 |
| Số dư cuối năm (Thuyết minh 15) | 79.856 | 70.409 |",,,table_like,Non_ESG,1.0,llm,,
vietcombank_2022_s2086_2,vietcombank_2022,vietcombank,2022,ƯU TIÊN ĐẶC BIỆT CHO TÍN DỤNG XANH,"Cụ thể, vốn tài trợ cho các dự án năng lượng tái tạo, năng lượng sạch chiếm ~87,3%, các dự án quản lý nước bền vững chiếm 7,2%, dự án tái chế, tái sử dụng các nguồn tài nguyên ~1,3%, xử lý chất thải, phòng chống ô nhiễm ~1,3%, công nghiệp xanh ~1%, nông nghiệp xanh ~1%, công trình xanh và giao thông bền vững ~1%.","Đến cuối năm 2022, dư nợ cho các dự án xanh tại Vietcombank đã chiếm trên 4% tổng dư nợ của Ngân hàng.","Đặc biệt, hoạt động tài trợ vốn trung dài hạn cho các dự án năng lượng tái tạo, năng lượng sạch đã tăng trưởng gần 350% trong năm vừa qua, thể hiện sự ưu tiên định hướng tín dụng cho các ngành phát triển bền vững tại Vietcombank.",kpi_like,E,1.0,llm_weak_agree,,
bsc_2024_s2609_0,bsc_2024,bsc,2024,35.4 Mục đích và chính sách quản lý rủi ro tài chính,"Hội đồng Quản trị của Công ty có trách nhiệm đặt ra mục tiêu và những quy tắc cơ bản về quản trị rủi ro tài chính cho Công ty, phê duyệt Chính sách quản trị rủi ro (bao gồm các hạn mức rủi ro), giới hạn đầu tư và chiến lược đầu tư.",,Chính sách quản trị rủi ro tài chính được xem xét và điều chỉnh thường xuyên nhằm đối phó với biến động và xu hướng của thị trường.,paragraph,G,0.95,llm_weak_agree,,
vpbank_2023_s579_1,vpbank_2023,vpbank,2023,Bancassurance,"Dự án đã nghiên cứu và phát triển các dòng sản phẩm, hành trình trải nghiệm khách hàng phù hợp để tăng cường mức độ gắn kết của khách hàng với AIA và VPBank.","Đối với bảo hiểm nhân thọ, VPBank và đối tác AIA đã nhanh chóng triển khai Dự án Sustainable Growth (Tăng trưởng bền vững) dành cho tệp khách hàng không vay vốn (non-lending).",Hai bên đã phối hợp ra mắt sản phẩm Vitality với concept mới lạ đi kèm thông điệp Sống khỏe cùng AIA Vitality.,paragraph,S_product,0.95,llm_weak_agree,,
bsc_2021_s494_0,bsc_2021,bsc,2021,Số lượng tài khoản giao dịch giai đoạn 2017-2021,"thế nhà môi giới trái phiếu chính phủ top đầu thị trường, thể hiện chất lượng dịch vụ ổn định, chuyên nghiệp cũng như sự tín nhiệm cao với các đối tác là các Ngân hàng thương mại, công ty bảo hiểm.",,,paragraph,S_product,0.95,llm_weak_agree,,
